,Unnamed: 0.1,Unnamed: 0,symbol,name,curr_market_price,pe_ratio,book_value,divident,roce,roe,face_value,market_cap,about
1484,1484,1484,TIMETECHNO,Time Technoplast Ltd,414.0,28.1,112.0,0.48,15.6,12.5,1.0,9389.0,Time Technoplast is a multinational conglomerate involved in the manufacturing of technology and innovation driven polymer & composite products.(Source : 202003-01 Annual Report Page No:74)
1485,1485,1485,TIMKEN,Timken India Limited,,,,,,,,,
1486,1486,1486,TINPLATE,Tinplate Company of India Ltd,,,,,,,,,Tinplate Company of India Limited (TCIL) is a producer of tin coated and tin free steel sheets in India. It is a Subsidiary of Tata Steel Limited. 
1487,1487,1487,TIPSINDLTD,Tips Industries Ltd,,,,,,,,,"Tips Industries Limited, incorporated in 1996, is engaged in the business of Production and Distribution of motion Pictures and acquisition and exploitation of Music of Rights. "
1488,1488,1488,TIRUMALCHM,Thirumalai Chemicals Ltd,334.0,,112.0,0.3,0.35,-3.32,1.0,3408.0,"Thirumalai Chemicals Ltd is a part of the Thirumalai Group, which has business interests in chemicals, surfactants, pigments and education. The Company’s principal activities are manufacturing and selling chemicals such as PAN, DEP etc. "
1489,1489,1489,TITAN,Titan Company Limited,,,,,,,,,
1490,1490,1490,TMRVL,The Mandhana Retail Ventures Limited,,,,,,,,,
1491,1491,1491,TNPETRO,Tamil Nadu Petro Products Ltd,92.8,14.9,95.5,1.29,9.14,6.79,10.0,835.0,"Incorporated in 1984, Tamilnadu Petroproducts Ltd manufactures and sells petrochemical products"
1492,1492,1492,TNPL,Tamil Nadu Newsprint & Papers Ltd,,,,,,,,,"Tamil Nadu Newsprint & Papers Ltd is in the business of manufacture and marketing of Paper, Paper Board, Cement and Generation of Power."
1493,1493,1493,TNTELE,Tamilnadu Telecommunication Limited,,,,,,,,,
1494,1494,1494,TOKYOPLAST,Tokyo Plast International Ltd,126.0,,61.8,0.0,1.45,-0.28,10.0,121.0,"Incorporated in 1992, Tokyo Plast International Ltd manufactures Thermo Food Containers and Coolers"
1495,1495,1495,TORNTPHARM,Torrent Pharmaceuticals Ltd,3458.0,70.0,203.0,0.81,23.2,24.2,5.0,117066.0,"Torrent Pharmaceuticals Ltd is one of the leading Indian Pharmaceutical Company engaged in research, development, manufacturing and marketing of generic pharmaceutical formulations."
1496,1496,1496,TORNTPOWER,Torrent Power Ltd,1902.0,39.9,251.0,0.84,14.8,15.2,10.0,91312.0,"Torrent Power Ltd is a leading integrated power utility company in India with presence across generation, transmission and distribution of power. Its operations are spread across the states of Gujarat, Maharashtra, Uttar Pradesh and Karnataka."
1497,1497,1497,TPLPLASTEH,TPL Plastech Ltd,111.0,43.8,16.7,0.72,19.0,15.8,2.0,854.0,"Incorporated in 1992, TPL Plastech "
1498,1498,1498,TREEHOUSE,Tree House Education & Accessories Limited,,,,,,,,,
1499,1499,1499,TREJHARA,Trejhara Solutions Ltd,281.0,161.0,152.0,0.0,1.66,3.79,10.0,407.0,"Incorporated in 2017, Trejhara Solutions Ltd is in software services and product licence business"
1500,1500,1500,TRENT,Trent Ltd,7465.0,212.0,114.0,0.04,23.8,27.2,1.0,265473.0,"Trent Ltd is engaged in retailing of apparels, footwear, accessories, toys, games, food, grocery & non food products through various of its retail formats/ concepts."
1501,1501,1501,TRF,TRF Ltd,500.0,14.9,-349.0,0.0,37.6,,10.0,549.0,"Incorporated in 1962, TRF Ltd undertakes turnkey projects of material handling for tinfrastructure sector and is engaged in production of such material handling equipments along with provding services relating to design and engineering, super vision, etc."
1502,1502,1502,TRIDENT,Trident Ltd,36.1,55.8,8.47,1.0,10.4,8.16,1.0,18387.0,"Incorporated in 1990, Trident Ltd manufactures, trades, and sells Yarn, Terry Towels & Bed sheets, and Paper & Chemicals"
1503,1503,1503,TRIGYN,Trigyn Technologies Limited,,,,,,,,,
1504,1504,1504,TRIL,Transformers And Rectifiers (India) Limited,,,,,,,,,
1505,1505,1505,TRITURBINE,Triveni Turbine Ltd,732.0,80.6,30.2,0.36,38.3,28.5,1.0,23234.0,Triveni Turbine Ltd is primarily engaged in business of manufacture and supply of power generating equipment and solutions. 
1506,1506,1506,TRIVENI,Triveni Engineering and Industries Ltd,485.0,29.6,133.0,0.72,14.8,14.2,1.0,10601.0,"Triveni Engineering and Industries Ltd is an Integrated and diversified conglomerate in areas of sugar, ethanol and engineering. it is located strategically in sugarcane-rich western and central belt of UP. The company is among the Top 3 manufacturers in India for sugar & second highest supplier for ethanol."
1507,1507,1507,TTKHLTCARE,TTK Healthcare Limited,,,,,,,,,
1508,1508,1508,TTKPRESTIG,TTK Prestige Ltd,902.0,57.3,151.0,0.66,14.6,11.2,1.0,12543.0,"TTK Group was founded in 1928 founded by Mr. T.T. Krishnamachari who set up the distribution for a wide range of products ranging from Foods, Personal care products, etc. "
1509,1509,1509,TTL,T T Ltd,,,,,,,,,"Incorporated in 1978, T T Ltd does yarn manufacturing, knitting, and cutting and  sewing of textiles products"
1510,1510,1510,TTML,Tata Teleservices (Maharashtra) Ltd,87.0,,-2.87,0.0,-12.7,,10.0,17004.0,"Tata Teleservices Ltd is engaged in the business of Wired and wireless telecommunication activities and holds a Unified License with Access Service Authorisation in  Maharashtra and Goa and also as in Internet Service Provider Category  The co. is focused on providing various wireline voice, data, and managed telecom services. "
1511,1511,1511,TV18BRDCST,TV18 Broadcast Limited,,,,,,,,,
1512,1512,1512,TVSELECT,TVS Electronics Ltd,393.0,83.9,46.7,0.25,18.6,10.4,10.0,741.0,"Established in 1986, TVS Electronics Ltd manufactures and sells a wide range of products such as POS devices, printers, and keyboards. The company also provides comprehensive service solutions for various OEMs through exclusive service centers, multi-brand service centers, onsite support, repair centers, and integrated factory facilities."
1513,1513,1513,TVSMOTOR,TVS Motor Company Ltd,2816.0,78.1,143.0,0.28,14.7,26.6,1.0,133798.0,TVS Motor Company Ltd (TVSM) is engaged in manufacturing two-wheelers and its accessories; it currently manufactures a wide range of two-wheelers and three-wheelers. 
1514,1514,1514,TVSSRICHAK,TVS Srichakra Ltd,4284.0,33.0,1452.0,1.11,11.1,10.6,10.0,3267.0,"TVSSC belongs to the TVS group of companies. The company is a leading manufacturer of 2W tyres in India and caters to both OEMs and aftermarket segments, and also manufactures OHT for the domestic and export markets. The company has two manufacturing plants, one each in Madurai in Tamil Nadu and Rudrapur in Uttarakhand."
1515,1515,1515,TVTODAY,TV Today Network Limited,,,,,,,,,
1516,1516,1516,TVVISION,TV Vision Ltd,12.9,,-31.8,0.0,,,10.0,51.3,"Incorporated in 2007, TV Vision Ltd is engaged in the television channel broadcasting business"
1517,1517,1517,TWL,Titagarh Wagons Limited,,,,,,,,,
1518,1518,1518,UBL,United Breweries Limited,,,,,,,,,
1519,1519,1519,UCALFUEL,Ucal Fuel Systems Limited,,,,,,,,,
1520,1520,1520,UCOBANK,UCO Bank,47.9,28.6,22.8,0.58,5.34,6.33,10.0,57341.0,"UCO Bank is engaged in providing wide range of banking and financial services including Retail Banking, Corporate Banking and Treasury Operations."
1521,1521,1521,UFLEX,Uflex Ltd,744.0,24.2,1001.0,0.13,6.5,4.86,10.0,5373.0,Uflex Ltd is a leading Indian multinational company which is engaged in the manufacturing and sale of flexible packaging products & offers a complete flexible packaging solution to its customers across the globe.
1522,1522,1522,UFO,UFO Moviez India Limited,,,,,,,,,
1523,1523,1523,UGARSUGAR,Ugar Sugar Works Ltd,86.2,14.2,15.4,0.29,27.3,60.2,1.0,971.0,"Incorporated in 1939, The Ugar Sugar "
1524,1524,1524,UJAAS,Ujaas Energy Limited,,,,,,,,,
1525,1525,1525,UJJIVAN,Ujjivan Financial Services Ltd,590.0,8.75,299.0,0.59,10.3,32.1,10.0,7179.0,"Ujjivan Financial Services was registered with Reserve Bank of India ("" the RBI"") as NBFC-MFI under Non-Banking Financial Company Micro Finance Institutions (NBFC-MFIs) directions on September 05, 2013. The Company received approval from the RBI to set up a Small Finance Bank.(Source : 202003-01 Annual Report Page No:78)"
1526,1526,1526,ULTRACEMCO,UltraTech Cement Ltd,11798.0,48.4,2086.0,0.59,15.1,12.2,10.0,340232.0,UltraTech Cement is engaged in the manufacturing and sale of Cement and Cement related product primarily in India.
1527,1527,1527,UMANGDAIRY,Umang Dairies Ltd,,,,,,,,,"Incorporated in 1994, Umang Dairies manufacture and sells Dairy Products"
1528,1528,1528,UMESLTD,Usha Martin Education & Solutions Limited,,,,,,,,,
1529,1529,1529,UNICHEMLAB,Unichem Laboratories Ltd,646.0,,336.0,0.0,0.39,-1.17,2.0,4549.0,Unichem Laboratories Ltd is involved in pharmaceuticals
1530,1530,1530,UNIENTER,Uniphos Enterprises Ltd,,,,,,,,,"Incorporated in 1969, Uniphos Enterprises Ltd is in the business of trading of chemicals and other products"
1531,1531,1531,UNIONBANK,Union Bank of India,,,,,,,,,
1532,1532,1532,UNIPLY,Uniply Industries Ltd,4.0,,36.8,0.0,1.18,-3.57,2.0,67.1,Uniply Industries is engaged in the business of manufacturing plywood and its allied products.
1533,1533,1533,UNITECH,Unitech Ltd,11.0,,-16.0,0.0,-17.6,,2.0,2859.0,"Incorporated in 1971, Unitech Ltd is in the business of Real Estate, Power Transmission and Hospitality"
1534,1534,1534,UNITEDBNK,United Bank of India(Merged),,,,,,,,,"United Bank of India is an India-based bank. The Banks operations are classified into two business segments: Treasury Operations, and Banking Operations, which include Corporate/Wholesale Banking, Retail Banking and Other Banking Operations. The Bank offers retail banking, corporate banking and international banking services. "
1535,1535,1535,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,,,,,,,,,
1536,1536,1536,UNITY,Unity Infraprojects Ltd,0.85,,-91.2,0.0,-27.0,,2.0,10.3,"Unity Infraprojects is engages in the construction and engineering activities. The company operates in 4 sectors, buildings and housing, transporation, water supply and irrigation."
1537,1537,1537,UNIVCABLES,Universal Cables Ltd,699.0,27.0,512.0,0.43,10.0,6.59,10.0,2426.0,"Universal Cables Ltd is predominantly engaged in the business of manufacturing a large range of power cables from 1.1kV to 400kV & capacitors, Turnkey Projects"
1538,1538,1538,UPL,UPL Ltd,587.0,,330.0,0.17,3.29,-4.28,2.0,44061.0,"UPL is principally engaged in the business of agrochemicals, industrial chemicals, chemical intermediates, speciality chemicals and production and sale of field crops and vegetable seeds."
1539,1539,1539,URJA,Urja Global Limited,,,,,,,,,
1540,1540,1540,USHAMART,Usha Martin Ltd,345.0,24.6,78.1,0.8,22.1,19.2,1.0,10521.0,"Usha Martin Ltd is primarily engaged in manufacture and sale of steel wires, strands, wire ropes, cords, related accessories, etc. It is also involved in sale of other products such as wire drawing and allied machines."
1541,1541,1541,UTTAMSTL,Uttam Galva Steels Ltd,3.45,,-299.0,0.0,,,10.0,49.1,"Uttam Galva Steels Ltd has been promoted by Miglani Family since the year 1985. In FY10, ArcelorMittal joined as a co-promoter and later sold their entire stake in 2018, thus resulting in the termination of the Co-Promotion Agreement. It is situated at Khopoli, Mumbai, the Western part of India. "
1542,1542,1542,UTTAMSUGAR,Uttam Sugar Mills Ltd,,,,,,,,,"Incorporated in 1993, Uttam Sugar Mills Ltd manufactures Sugar, Industrial Alcohol and does Power Generation"
1543,1543,1543,UVSL,Uttam Value Steels Limited,,,,,,,,,
1544,1544,1544,V2RETAIL,V2 Retail Ltd,1165.0,106.0,79.4,0.0,10.8,10.6,10.0,4006.0,Company primarily operates in Tier-II and
1545,1545,1545,VADILALIND,Vadilal Industries Ltd,4261.0,20.1,754.0,0.04,27.1,31.0,10.0,3069.0,"Vadilal was started as a soda company in 1907, the founder Vadilal Gandhi used to make ice cream by the traditional Kothi method. Vadilal Gandhi passed on the business to his son, Ranchod Lal Gandhi, who ran a one-man operation with a hand-cranked machine, started a small retail outlet in 1926. "
1546,1546,1546,VAIBHAVGBL,Vaibhav Global Limited,,,,,,,,,
1547,1547,1547,VAKRANGEE,Vakrangee Ltd,25.0,457.0,1.53,0.2,7.32,2.76,1.0,2644.0,"Incorporated in 1990, Vakrangee is a technology-driven company centered around building last-mile retail outlets to deliver BFSI and other services to the unserved and underserved rural, semi-urban, and urban population of the country. "
1548,1548,1548,VARDHACRLC,Vardhman Acrylics Ltd,,,,,,,,,"Incorporated in 1990, Vardhman Acrylics Ltd is a manufacturer and supplier of Acrylic Fibre and Tow"
1549,1549,1549,VARDMNPOLY,Vardhman Polytex Ltd,11.8,,-12.5,0.0,28.4,,1.0,419.0,"Incorporated in 1981, Vardhman Polytex "
1550,1550,1550,VARROC,Varroc Engineering Limited,,,,,,,,,
1551,1551,1551,VASCONEQ,Vascon Engineers Ltd,68.2,23.2,44.3,0.37,8.27,7.0,10.0,1524.0,"Incorporated in 1986, Vascon Engineers "
1552,1552,1552,VASWANI,Vaswani Industries Ltd,,,,,,,,,"Incorporated in 2003, Vasvani Industries Ltd is in the business of iron & steel, power, real estate and agri division"
1553,1553,1553,VBL,Varun Beverages Ltd,654.0,87.8,26.4,0.15,28.8,35.2,2.0,212773.0,"Varun Beverages Ltd has been associated with PepsiCo since the 1990s and is a key player in beverage industry and one of the largest franchisee of PepsiCo in the world. The company produces and distributes a wide range of carbonated soft drinks, non-carbonated drinks and packaged water sold under trademarks owned by PepsiCo. "
1554,1554,1554,VEDL,Vedanta Ltd,450.0,28.0,82.6,7.78,20.9,10.5,1.0,175987.0,"Vedanta Ltd is a diversified natural resource group engaged in exploring, extracting and processing minerals and oil & gas. The group engages in the exploration, production and sale of zinc, lead, silver, copper, aluminium, iron ore and oil & gas. It has presence across India, South Africa, Namibia, Ireland, Liberia & UAE."
1555,1555,1555,VENKEYS,Venkys (India) Limited,,,,,,,,,
1556,1556,1556,VENUSREM,Venus Remedies Ltd,342.0,16.0,365.0,0.0,8.57,5.94,10.0,457.0,"Incorporated in 1989, Venus Remedies "
1557,1557,1557,VESUVIUS,Vesuvius India Ltd,,,,,,,,,Vesuvius India Ltd is primarily engaged in manufacturing and trading of refractory goods. It also provides services in relation to refractory goods. It has operations in India and caters to both domestic and international markets.
1558,1558,1558,VETO,Veto Switchgears And Cables Limited,,,,,,,,,
1559,1559,1559,VGUARD,V-Guard Industries Ltd,450.0,67.0,41.8,0.31,17.5,15.0,1.0,19585.0,"Founded in 1977, V-Guard Industries Ltd. (‘V-Guard’) is a reputed Indian company manufacturing innovative and experiential products in the categories of Electronics, Electricals and Consumer Durables. It has grown from being a brand synonymous with voltage stabilizers across South India, to a brand offering a wide array of thoughtfully engineered products to consumers across the length and breadth of the country. Underpinned by its continuous quest to enrich consumer lives and power a stronger tomorrow. "
1560,1560,1560,VHL,Vardhman Holdings Ltd,3953.0,5.2,10331.0,0.13,6.07,5.78,10.0,1256.0,"Incorporated in 1962, Vardhman Holdings Ltd is in the business of lending and investing activities"
1561,1561,1561,VICEROY,Viceroy Hotels Limited,,,,,,,,,
1562,1562,1562,VIDEOIND,Videocon Industries Limited,,,,,,,,,
1563,1563,1563,VIDHIING,Vidhi Specialty Food Ingredients Ltd,444.0,60.8,56.1,0.45,17.3,13.7,1.0,2219.0,"Vidhi Specialty Food Ingredients Limited, incorporated in 1994, is a leading manufacturer of Superior Synthetic and Natural Food Grade Colours. The company is Asia’s 2nd largest food colour manufacture. The company’s products have applications in industries of Food & Beverage, Confectionary, Pharmaceuticals, Pet Foods, Cosmetics, Inkjet Inks, Personal Care, and Home Care. "
